sample_id,organ,series_group_id,split,label_evidence,series_id,source_name,title,single_cell_probability,tumor_like
GSM2071277,lung,GSE78297,test,source,GSE78297,Homo sapiens lung tissue female fetal (24 weeks),small RNA-seq from lung (ENCLB230ZZZ),0.07466169446706772,False
GSM2071278,lung,GSE78297,test,source,GSE78297,Homo sapiens lung tissue female fetal (20 weeks),small RNA-seq from lung (ENCLB229ZZZ),0.04308456927537918,False
GSM3211356,skin,GSE116142,test,source,GSE116142,dermis of the retroauricular skin,dermis_rep1,0.017847247421741486,False
GSM3211358,skin,GSE116142,test,source,GSE116142,dermis of the retroauricular skin,dermis_rep2,0.018922079354524612,False
GSM3211360,skin,GSE116142,test,source,GSE116142,dermis of the retroauricular skin,dermis_rep3,0.011323319748044014,False
GSM3581195,skin,GSE125733,test,source,GSE125733,Skin,Healthy Control 1,0.046611759811639786,False
GSM3581196,skin,GSE125733,test,source,GSE125733,Skin,Healthy Control 2,0.057053640484809875,False
GSM3581197,skin,GSE125733,test,source,GSE125733,Skin,Healthy Control 3,0.029457086697220802,False
GSM3581198,skin,GSE125733,test,source,GSE125733,Skin,Healthy Control 4,0.040031351149082184,False
GSM3581199,skin,GSE125733,test,source,GSE125733,Skin,Healthy Control 5,0.021569358184933662,False
GSM3581200,skin,GSE125733,test,source,GSE125733,Skin,Healthy Control 6,0.038732338696718216,False
GSM3581201,skin,GSE125733,test,source,GSE125733,Skin,Healthy Control 7,0.03545662760734558,False
GSM3581202,skin,GSE125733,test,source,GSE125733,Skin,Case 1,0.06057453155517578,False
GSM3581203,skin,GSE125733,test,source,GSE125733,Skin,Case 2,0.03543398901820183,False
GSM3581204,skin,GSE125733,test,source,GSE125733,Skin,Case 3,0.03716551139950752,False
GSM3581205,skin,GSE125733,test,source,GSE125733,Skin,Case 4,0.04101157188415527,False
GSM3581206,skin,GSE125733,test,source,GSE125733,Skin,Case 5,0.05785050243139267,False
GSM3581207,skin,GSE125733,test,source,GSE125733,Skin,Case 6,0.03864692151546478,False
GSM3581208,skin,GSE125733,test,source,GSE125733,Skin,Case 7,0.044645294547080994,False
GSM3852815,skin,GSE132195,test,source,GSE132195,Skin biopsy,4,0.18310002982616425,False
GSM3852816,skin,GSE132195,test,source,GSE132195,Skin biopsy,6,0.26433640718460083,False
GSM3852820,skin,GSE132195,test,source,GSE132195,Skin biopsy,10,0.14120031893253326,False
GSM3852823,skin,GSE132195,test,source,GSE132195,Skin biopsy,14,0.13308973610401154,False
GSM3852834,skin,GSE132195,test,source,GSE132195,Skin biopsy,26,0.20073015987873077,False
GSM3852837,skin,GSE132195,test,source,GSE132195,Skin biopsy,29,0.126606747508049,False
GSM3852844,skin,GSE132195,test,source,GSE132195,Skin biopsy,38,0.1544201821088791,False
GSM3852846,skin,GSE132195,test,source,GSE132195,Skin biopsy,61,0.1666562855243683,False
GSM3852857,skin,GSE132195,test,source,GSE132195,Skin biopsy,73,0.1593507081270218,False
GSM3852862,skin,GSE132195,test,source,GSE132195,Skin biopsy,78,0.19244195520877838,False
GSM3852867,skin,GSE132195,test,source,GSE132195,Skin biopsy,83,0.17485064268112183,False
GSM3852875,skin,GSE132195,test,source,GSE132195,Skin biopsy,B13,0.12618952989578247,False
GSM3852882,skin,GSE132195,test,source,GSE132195,Skin biopsy,B4,0.17296506464481354,False
GSM3852883,skin,GSE132195,test,source,GSE132195,Skin biopsy,B5,0.14179006218910217,False
GSM3852887,skin,GSE132195,test,source,GSE132195,Skin biopsy,B9,0.14828971028327942,False
GSM3852891,skin,GSE132195,test,source,GSE132195,Skin biopsy,B17,0.15763647854328156,False
GSM3852892,skin,GSE132195,test,source,GSE132195,Skin biopsy,B18,0.19423726201057434,False
GSM3852895,skin,GSE132195,test,source,GSE132195,Skin biopsy,A75,0.15014433860778809,False
GSM3852899,skin,GSE132195,test,source,GSE132195,Skin biopsy,A82,0.13843153417110443,False
GSM3852900,skin,GSE132195,test,source,GSE132195,Skin biopsy,A83,0.16998609900474548,False
GSM4127070,skin,GSE139028,test,source,GSE139028,Normal Skin,AE1,0.02131527289748192,False
GSM4127073,skin,GSE139028,test,source,GSE139028,Normal Skin,AE4,0.026267755776643753,False
GSM4127074,skin,GSE139028,test,source,GSE139028,Normal Skin,AE5,0.03220929205417633,False
GSM4182960,skin,GSE140740,test,source,GSE140740,Fibroblasts obtained from skin biopsy,Wild type clone  [C10],0.03000158816576004,False
GSM4182961,skin,GSE140740,test,source,GSE140740,Fibroblasts obtained from skin biopsy,Wild type clone [C13],0.029318684712052345,False
GSM4182962,skin,GSE140740,test,source,GSE140740,Fibroblasts obtained from skin biopsy,Wild type clone [C15],0.041511841118335724,False
GSM4679395,skin,GSE154773,test,source,GSE154773,skin,CHS017:skin,0.007044947240501642,False
GSM4679396,skin,GSE154773,test,source,GSE154773,skin,CHS018:skin,0.007010226137936115,False
GSM4679398,skin,GSE154773,test,source,GSE154773,skin,CHS022:skin,0.006683004088699818,False
GSM4679399,skin,GSE154773,test,source,GSE154773,skin,CHS023:skin,0.0065349675714969635,False
GSM4679400,skin,GSE154773,test,source,GSE154773,skin,CHS024:skin,0.007912776432931423,False
GSM4679402,skin,GSE154773,test,source,GSE154773,skin,CHS031:skin,0.0068710604682564735,False
GSM4679404,skin,GSE154773,test,source,GSE154773,skin,HS002:skin,0.005956027191132307,False
GSM4679405,skin,GSE154773,test,source,GSE154773,skin,HS003:skin,0.007146782707422972,False
GSM4679406,skin,GSE154773,test,source,GSE154773,skin,HS006:skin,0.01204997580498457,False
GSM4679409,skin,GSE154773,test,source,GSE154773,skin,HS009:skin,0.010479413904249668,False
GSM4679410,skin,GSE154773,test,source,GSE154773,skin,HS010:skin,0.007573431823402643,False
GSM4679412,skin,GSE154773,test,source,GSE154773,skin,HS013:skin,0.008485615253448486,False
GSM4679413,skin,GSE154773,test,source,GSE154773,skin,HS014:skin,0.007025118451565504,False
GSM4679414,skin,GSE154773,test,source,GSE154773,skin,HS016:skin,0.0070791468024253845,False
GSM4679417,skin,GSE154773,test,source,GSE154773,skin,HS026:skin,0.005941696930676699,False
GSM4679418,skin,GSE154773,test,source,GSE154773,skin,HS027:skin,0.009577104821801186,False
GSM4679419,skin,GSE154773,test,source,GSE154773,skin,HS028:skin,0.00802107434719801,False
GSM4679420,skin,GSE154773,test,source,GSE154773,skin,HS029:skin,0.011751373298466206,False
GSM4679421,skin,GSE154773,test,source,GSE154773,skin,HS032:skin,0.007643275428563356,False
GSM4679423,skin,GSE154773,test,source,GSE154773,skin,HS034:skin,0.008889184333384037,False
GSM5393847,skin,GSE178563,test,source,GSE178563,Skin Biopsy,OS1 (Ordinary scabies 1),0.07470709085464478,False
GSM5393849,skin,GSE178563,test,source,GSE178563,Skin Biopsy,OS3 (Ordinary scabies 3),0.04550136253237724,False
GSM5393852,skin,GSE178563,test,source,GSE178563,Skin Biopsy,N1 (Naïve 1),0.041236117482185364,False
GSM5393853,skin,GSE178563,test,source,GSE178563,Skin Biopsy,N2 (Naïve 2),0.04640371352434158,False
GSM5393854,skin,GSE178563,test,source,GSE178563,Skin Biopsy,N3 (Naïve 3),0.1041269302368164,False
GSM1930367,skin,GSE74697,test,source,GSE74697,Normal Skin,C2,0.05251415818929672,False
GSM1930368,skin,GSE74697,test,source,GSE74697,Normal Skin,C3,0.041625916957855225,False
GSM1930369,skin,GSE74697,test,source,GSE74697,Normal Skin,C4,0.039983585476875305,False
GSM1930370,skin,GSE74697,test,source,GSE74697,Normal Skin,C5,0.047836072742938995,False
GSM1930371,skin,GSE74697,test,source,GSE74697,Normal Skin,C6,0.05255863443017006,False
GSM1930372,skin,GSE74697,test,source,GSE74697,Normal Skin,C8,0.03942684456706047,False
GSM1930373,skin,GSE74697,test,source,GSE74697,Normal Skin,C9,0.05605684220790863,False
GSM1930374,skin,GSE74697,test,source,GSE74697,Normal Skin,C10,0.04911268875002861,False
GSM1930375,skin,GSE74697,test,source,GSE74697,Normal Skin,C11,0.05664268881082535,False
GSM1930376,skin,GSE74697,test,source,GSE74697,Normal Skin,C12,0.041899673640728,False
GSM1930377,skin,GSE74697,test,source,GSE74697,Normal Skin,C13,0.048580508679151535,False
GSM1930378,skin,GSE74697,test,source,GSE74697,Normal Skin,C15,0.04813218489289284,False
GSM1930379,skin,GSE74697,test,source,GSE74697,Normal Skin,107,0.0859828069806099,False
GSM1930380,skin,GSE74697,test,source,GSE74697,Normal Skin,M32ACtrl,0.09649473428726196,False
GSM1930381,skin,GSE74697,test,source,GSE74697,Normal Skin,V003ACtrl,0.05454548820853233,False
GSM1930382,skin,GSE74697,test,source,GSE74697,Normal Skin,V008,0.07915272563695908,False
GSM2254452,skin,GSE84943,test,source,GSE84943,Embryonic skin,Skin_E13_rep1,0.2340136468410492,False
GSM2254453,skin,GSE84943,test,source,GSE84943,Embryonic skin,Skin_E13_rep2,0.2379487007856369,False
GSM2254454,skin,GSE84943,test,source,GSE84943,Embryonic skin,Skin_E13_rep3,0.24391067028045654,False
GSM2344268,skin,GSE88605,test,source,GSE88605,Homo sapiens suprapubic skin tissue male adult (37 years),total RNA-seq from suprapubic skin (ENCLB591IEN),0.08794348686933517,False
GSM2705367,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V2,0.058043938130140305,False
GSM2705368,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V3,0.0555080883204937,False
GSM2705370,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V5,0.04764652997255325,False
GSM2705372,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V7,0.05069476738572121,False
GSM2705374,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V9,0.048256419599056244,False
GSM2705375,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V10,0.048035286366939545,False
GSM2705376,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V11,0.049997493624687195,False
GSM2705379,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V14,0.06648194789886475,False
GSM2705385,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V20,0.04604851454496384,False
GSM2705392,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V27,0.05137297511100769,False
GSM2705393,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V28,0.06401847302913666,False
GSM2705396,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V31,0.04998726025223732,False
GSM2705397,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V32,0.051446232944726944,False
GSM2705400,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V35,0.04022057354450226,False
GSM2705403,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V38,0.050418443977832794,False
GSM2705404,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V39,0.03277205675840378,False
GSM2705406,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V41,0.04442894086241722,False
GSM2705412,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V47,0.04588506370782852,False
GSM2705421,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V56,0.046368591487407684,False
GSM2705422,brain,GSE101521,train,source,GSE101521,dorsal lateral prefrontal cortex (Brodmann Area 9),V57,0.04585913196206093,False
GSM2740615,brain,GSE102556,train,source,GSE102556,postmortem brain,56: Orbitofrontal (OFC; BA11),0.041260361671447754,False
GSM2740636,brain,GSE102556,train,source,GSE102556,postmortem brain,124: Orbitofrontal (OFC; BA11),0.04422298073768616,False
GSM2740670,brain,GSE102556,train,source,GSE102556,postmortem brain,63: Dorsolateral prefrontal cortex (dlPFC; BA8/9),0.02823133021593094,False
GSM2740690,brain,GSE102556,train,source,GSE102556,postmortem brain,183: Dorsolateral prefrontal cortex (dlPFC; BA8/9),0.028595801442861557,False
GSM2740706,brain,GSE102556,train,source,GSE102556,postmortem brain,17: Cingulate gyrus 25 (Cg25),0.028474057093262672,False
GSM2740740,brain,GSE102556,train,source,GSE102556,postmortem brain,201: Cingulate gyrus 25 (Cg25),0.04308725893497467,False
GSM2740748,brain,GSE102556,train,source,GSE102556,postmortem brain,246: Cingulate gyrus 25 (Cg25),0.030143363401293755,False
GSM2740783,brain,GSE102556,train,source,GSE102556,postmortem brain,162: Anterior Insula (aINS),0.0420011468231678,False
GSM2740790,brain,GSE102556,train,source,GSE102556,postmortem brain,212: Anterior Insula (aINS),0.04074857756495476,False
GSM2740791,brain,GSE102556,train,source,GSE102556,postmortem brain,222: Anterior Insula (aINS),0.038824982941150665,False
GSM2740793,brain,GSE102556,train,source,GSE102556,postmortem brain,236: Anterior Insula (aINS),0.024049334228038788,False
GSM2740799,brain,GSE102556,train,source,GSE102556,postmortem brain,14: Nucleus Accumbens (Nac),0.025986775755882263,False
GSM2740800,brain,GSE102556,train,source,GSE102556,postmortem brain,17: Nucleus Accumbens (Nac),0.025588827207684517,False
GSM2740820,brain,GSE102556,train,source,GSE102556,postmortem brain,105: Nucleus Accumbens (Nac),0.024148840457201004,False
GSM2740843,brain,GSE102556,train,source,GSE102556,postmortem brain,242: Nucleus Accumbens (Nac),0.02663572132587433,False
GSM2740875,brain,GSE102556,train,source,GSE102556,postmortem brain,153: Subiculum (Sub),0.029988663271069527,False
GSM2740876,brain,GSE102556,train,source,GSE102556,postmortem brain,183: Subiculum (Sub),0.03421822562813759,False
GSM2740880,brain,GSE102556,train,source,GSE102556,postmortem brain,201: Subiculum (Sub),0.03314861282706261,False
GSM2740885,brain,GSE102556,train,source,GSE102556,postmortem brain,238: Subiculum (Sub),0.034546930342912674,False
GSM2740889,brain,GSE102556,train,source,GSE102556,postmortem brain,249: Subiculum (Sub),0.02983809821307659,False
GSM2745901,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 3,0.03790970891714096,False
GSM2745904,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 6,0.041995368897914886,False
GSM2745905,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 7,0.046974703669548035,False
GSM2745907,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 9,0.04274357855319977,False
GSM2745918,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 20,0.039003003388643265,False
GSM2745919,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 21,0.04432947188615799,False
GSM2745920,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 22,0.035605426877737045,False
GSM2745921,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 23,0.04766242578625679,False
GSM2745922,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 24,0.032141294330358505,False
GSM2745925,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 27,0.05424889177083969,False
GSM2745927,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 29,0.0558573454618454,False
GSM2745929,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 31,0.037764281034469604,False
GSM2745932,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 34,0.035627782344818115,False
GSM2745933,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 35,0.0415528230369091,False
GSM2745936,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",ASD 1,0.0457749180495739,False
GSM2745941,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",ASD 6,0.04771805927157402,False
GSM2745942,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",ASD 7,0.03307716175913811,False
GSM2745943,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",ASD 8,0.04220915213227272,False
GSM2745945,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",ASD 10,0.054181940853595734,False
GSM2745950,brain,GSE102741,train,source,GSE102741,"Postmortem Brain, DLPFC",Control 39,0.04594162106513977,False
GSM2842950,brain,GSE106577|GSE106580,train,source,GSE106577	GSE106580,brain,human_brain_RNA-seq,0.04709412157535553,False
GSM3015451,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,P2C3_RNA_Seq,0.03356911987066269,False
GSM3015453,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,E10_RNA_Seq,0.049008000642061234,False
GSM3015454,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,F11_RNA_Seq,0.0395045131444931,False
GSM3015456,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,A2_RNA_Seq,0.051893189549446106,False
GSM3015457,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,B8_RNA_Seq,0.033549290150403976,False
GSM3015458,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,H5_RNA_Seq,0.03376343846321106,False
GSM3015459,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,E1_RNA_Seq,0.04067692533135414,False
GSM3015460,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,E2_RNA_Seq,0.046307776123285294,False
GSM3015461,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,B12_RNA_Seq,0.048011764883995056,False
GSM3015462,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,D9_RNA_Seq,0.03542635962367058,False
GSM3015464,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,G8_RNA_Seq,0.044758930802345276,False
GSM3015465,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,E3_RNA_Seq,0.03647000342607498,False
GSM3015466,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,E7_RNA_Seq,0.041040997952222824,False
GSM3015467,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,B10_RNA_Seq,0.030056418851017952,False
GSM3015468,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,D10_RNA_Seq,0.0262809619307518,False
GSM3015469,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,B4_RNA_Seq,0.040546830743551254,False
GSM3015470,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,P2A2_RNA_Seq,0.045587826520204544,False
GSM3015471,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,F10_RNA_Seq,0.02817405015230179,False
GSM3015473,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,H4_RNA_Seq,0.045461103320121765,False
GSM3015475,brain,GSE110731|GSE110732,train,source,GSE110731	GSE110732,Brain prefrontal cortex,C10_RNA_Seq,0.0447988323867321,False
GSM3072104,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,9,0.08147800713777542,False
GSM3072105,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,10,0.07560984790325165,False
GSM3072106,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,15,0.061689700931310654,False
GSM3072107,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,20,0.09807593375444412,False
GSM3072108,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,21,0.07338660210371017,False
GSM3072112,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,33,0.06540895998477936,False
GSM3072113,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,38,0.08962612599134445,False
GSM3072115,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,41,0.0839250236749649,False
GSM3072116,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,56,0.06855469942092896,False
GSM3072117,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,57,0.06389030069112778,False
GSM3072118,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,58,0.07992113381624222,False
GSM3072119,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,66,0.08010978996753693,False
GSM3072120,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,69,0.07984988391399384,False
GSM3072121,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,70,0.0906820073723793,False
GSM3072122,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,72,0.05788895860314369,False
GSM3072123,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,73,0.08100628107786179,False
GSM3072130,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,82,0.08621899038553238,False
GSM3072131,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,86,0.07667584717273712,False
GSM3072132,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,87,0.05409090220928192,False
GSM3072135,brain,GSE112523|GSE112525,train,source,GSE112523	GSE112525,frontal cortex of the human brain,94,0.07453405112028122,False
GSM3108354,brain,GSE113524,train,source,GSE113524,Brain,Healthy2 RNA-Seq,0.056822195649147034,False
GSM3108355,brain,GSE113524,train,source,GSE113524,Brain,Healthy3 RNA-Seq,0.024288328364491463,False
GSM3108356,brain,GSE113524,train,source,GSE113524,Brain,Healthy4 RNA-Seq,0.04552769660949707,False
GSM3108357,brain,GSE113524,train,source,GSE113524,Brain,Healthy5 RNA-Seq,0.03135575354099274,False
GSM3108363,brain,GSE113524,train,source,GSE113524,Brain,Patient1 RNA-Seq,0.025227123871445656,False
GSM3108364,brain,GSE113524,train,source,GSE113524,Brain,Patient2 RNA-Seq,0.03184815123677254,False
GSM3108365,brain,GSE113524,train,source,GSE113524,Brain,Patient3 RNA-Seq,0.05280689895153046,False
GSM3108368,brain,GSE113524,train,source,GSE113524,Brain,Patient6 RNA-Seq,0.03237282484769821,False
GSM3108369,brain,GSE113524,train,source,GSE113524,Brain,Patient7 RNA-Seq,0.048392292112112045,False
GSM3732959,brain,GSE113524,train,source,GSE113524,Brain,Patient21 RNA-Seq,0.03132829815149307,False
GSM3732961,brain,GSE113524,train,source,GSE113524,Brain,Healthy24 RNA-Seq,0.03477597236633301,False
GSM3732963,brain,GSE113524,train,source,GSE113524,Brain,Healthy26 RNA-Seq,0.022734545171260834,False
GSM3732964,brain,GSE113524,train,source,GSE113524,Brain,Healthy27 RNA-Seq,0.030344665050506592,False
GSM3732965,brain,GSE113524,train,source,GSE113524,Brain,Healthy28 RNA-Seq,0.0383768193423748,False
GSM3732968,brain,GSE113524,train,source,GSE113524,Brain,Patient31 RNA-Seq,0.039659496396780014,False
GSM3732970,brain,GSE113524,train,source,GSE113524,Brain,Patient33 RNA-Seq,0.03982362896203995,False
GSM3732971,brain,GSE113524,train,source,GSE113524,Brain,Patient34 RNA-Seq,0.02906327322125435,False
GSM3732975,brain,GSE113524,train,source,GSE113524,Brain,Healthy38 RNA-Seq,0.019646689295768738,False
GSM3732976,brain,GSE113524,train,source,GSE113524,Brain,Healthy39 RNA-Seq,0.034477610141038895,False
GSM3732977,brain,GSE113524,train,source,GSE113524,Brain,Healthy40 RNA-Seq,0.03287224844098091,False
GSM4094428,brain,GSE114517,train,source,GSE114517,Amygdala,AM Cont Male [AM1],0.027744511142373085,False
GSM4094429,brain,GSE114517,train,source,GSE114517,Amygdala,AM Cont Male [AM2],0.02457805909216404,False
GSM4094430,brain,GSE114517,train,source,GSE114517,Amygdala,AM Cont Female [AM3],0.02007819525897503,False
GSM4094431,brain,GSE114517,train,source,GSE114517,Amygdala,AM Cont Female [AM4],0.02754356898367405,False
GSM4094432,brain,GSE114517,train,source,GSE114517,Amygdala,AM Cont Male [AM5],0.02721879631280899,False
GSM4094433,brain,GSE114517,train,source,GSE114517,Amygdala,AM Cont Female [AM6],0.030408527702093124,False
GSM4094434,brain,GSE114517,train,source,GSE114517,Amygdala,AM Cont Male [AM7],0.029744209721684456,False
GSM4094435,brain,GSE114517,train,source,GSE114517,Amygdala,AM Cont Female [AM8],0.02496035397052765,False
GSM4094436,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM9],0.02277914062142372,False
GSM4094437,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM10],0.02277243696153164,False
GSM4094438,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM11],0.021420801058411598,False
GSM4094439,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM12],0.023857424035668373,False
GSM4094440,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM13],0.020041948184370995,False
GSM4094441,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM14],0.01679995283484459,False
GSM4094444,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Female [AM17],0.02791370078921318,False
GSM4094445,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM18],0.026314198970794678,False
GSM4094446,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM19],0.013376605696976185,False
GSM4094447,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM20],0.017830148339271545,False
GSM4094449,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Male [AM22],0.02390952594578266,False
GSM4094450,brain,GSE114517,train,source,GSE114517,Amygdala,AM PD Female [AM23],0.023225899785757065,False
GSM3181745,brain,GSE115542,train,source,GSE115542,Brain,Icb-2555MB-20908_S23_L001,0.10199015587568283,False
GSM3181746,brain,GSE115542,train,source,GSE115542,Brain,Icb-2555MB-20908_S23_L002,0.09300929307937622,False
GSM3181747,brain,GSE115542,train,source,GSE115542,Brain,Icb-2555MB-20908_S23_L003,0.09552603214979172,False
GSM3181748,brain,GSE115542,train,source,GSE115542,Brain,Icb-2555MB-20908_S23_L004,0.11088981479406357,False
GSM3181750,brain,GSE115542,train,source,GSE115542,Brain,ICb-2555MB-21659-digoxin-bio_S14_L002,0.06522516161203384,False
GSM3181751,brain,GSE115542,train,source,GSE115542,Brain,ICb-2555MB-21659-digoxin-bio_S14_L003,0.06701380014419556,False
GSM3181752,brain,GSE115542,train,source,GSE115542,Brain,ICb-2555MB-21659-digoxin-bio_S14_L004,0.07825668156147003,False
GSM3181753,brain,GSE115542,train,source,GSE115542,Brain,ICb-1078MB-18342-Control_S8_L001,0.12572024762630463,False
GSM3181754,brain,GSE115542,train,source,GSE115542,Brain,ICb-1078MB-18342-Control_S8_L002,0.12298209965229034,False
GSM3181755,brain,GSE115542,train,source,GSE115542,Brain,ICb-1078MB-18342-Control_S8_L003,0.10119690746068954,False
GSM3181756,brain,GSE115542,train,source,GSE115542,Brain,ICb-1078MB-18342-Control_S8_L004,0.1271955966949463,False
