id,study,contrast,tissue,material,species,setting,condition,condition_name,unit,stratum,sample,source_file,source_kind,split,study_exposure,title
OSD-245:Mmus_C57-6T_LVR_FLT_ISS-T_Rep1_F5,OSD-245,OSD-245|Liver|83b7ee50,liver,Liver,mouse,actual_flight,1,flight,Mmus_C57-6T_LVR_FLT_ISS-T_Rep1_F5,ISS-T|||c57bl/6ntac|female|36 {week}|||-80 {degree celsius}|liquid nitrogen,Mmus_C57-6T_LVR_FLT_ISS-T_Rep1_F5,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_GC_LAR_Rep2_G4,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,0,ground,Mmus_C57-6T_LVR_GC_LAR_Rep2_G4,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_GC_LAR_Rep2_G4,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_GC_LAR_Rep4_G5,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,0,ground,Mmus_C57-6T_LVR_GC_LAR_Rep4_G5,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_GC_LAR_Rep4_G5,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_GC_LAR_Rep3_G10,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,0,ground,Mmus_C57-6T_LVR_GC_LAR_Rep3_G10,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_GC_LAR_Rep3_G10,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_GC_LAR_Rep9_G3,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,0,ground,Mmus_C57-6T_LVR_GC_LAR_Rep9_G3,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_GC_LAR_Rep9_G3,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_GC_LAR_Rep1_G6,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,0,ground,Mmus_C57-6T_LVR_GC_LAR_Rep1_G6,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_GC_LAR_Rep1_G6,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_GC_LAR_Rep7_G9,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,0,ground,Mmus_C57-6T_LVR_GC_LAR_Rep7_G9,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_GC_LAR_Rep7_G9,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,1,flight,Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_FLT_LAR_Rep8_F9,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,1,flight,Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_FLT_LAR_Rep4_F6,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,1,flight,Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_FLT_LAR_Rep9_F4,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,1,flight,Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_FLT_LAR_Rep7_F8,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,1,flight,Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_FLT_LAR_Rep6_F10,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-245:Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5,OSD-245,OSD-245|Liver|8f786fbe,liver,Liver,mouse,actual_flight,1,flight,Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5,LAR|||c57bl/6ntac|female|36 {week}|||{not available}|liquid nitrogen,Mmus_C57-6T_LVR_FLT_LAR_Rep10_F5,GLDS-245_rna_seq_Unnormalized_Counts.csv,osdr_counts,unknown,unknown,
OSD-326:SRR11148753,OSD-326,OSD-326|Quadriceps femoris|6a69abe9,skeletal muscle,Quadriceps femoris,mouse,actual_flight,0,ground,SRR11148753,|||c57bl/6j|male|9 {week}||24 to 28 {day}||snap frozen,SRR11148753,GLDS-326_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-326:SRR11148755,OSD-326,OSD-326|Quadriceps femoris|6a69abe9,skeletal muscle,Quadriceps femoris,mouse,actual_flight,0,ground,SRR11148755,|||c57bl/6j|male|9 {week}||24 to 28 {day}||snap frozen,SRR11148755,GLDS-326_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-326:SRR11148754,OSD-326,OSD-326|Quadriceps femoris|6a69abe9,skeletal muscle,Quadriceps femoris,mouse,actual_flight,0,ground,SRR11148754,|||c57bl/6j|male|9 {week}||24 to 28 {day}||snap frozen,SRR11148754,GLDS-326_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-326:SRR11148756,OSD-326,OSD-326|Quadriceps femoris|6a69abe9,skeletal muscle,Quadriceps femoris,mouse,actual_flight,0,ground,SRR11148756,|||c57bl/6j|male|9 {week}||24 to 28 {day}||snap frozen,SRR11148756,GLDS-326_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-326:SRR11148760,OSD-326,OSD-326|Quadriceps femoris|6a69abe9,skeletal muscle,Quadriceps femoris,mouse,actual_flight,1,flight,SRR11148760,|||c57bl/6j|male|9 {week}||24 to 28 {day}||snap frozen,SRR11148760,GLDS-326_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-326:SRR11148757,OSD-326,OSD-326|Quadriceps femoris|6a69abe9,skeletal muscle,Quadriceps femoris,mouse,actual_flight,1,flight,SRR11148757,|||c57bl/6j|male|9 {week}||24 to 28 {day}||snap frozen,SRR11148757,GLDS-326_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-326:SRR11148759,OSD-326,OSD-326|Quadriceps femoris|6a69abe9,skeletal muscle,Quadriceps femoris,mouse,actual_flight,1,flight,SRR11148759,|||c57bl/6j|male|9 {week}||24 to 28 {day}||snap frozen,SRR11148759,GLDS-326_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-326:SRR11148758,OSD-326,OSD-326|Quadriceps femoris|6a69abe9,skeletal muscle,Quadriceps femoris,mouse,actual_flight,1,flight,SRR11148758,|||c57bl/6j|male|9 {week}||24 to 28 {day}||snap frozen,SRR11148758,GLDS-326_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_OLD_GI16,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_OLD_GI16,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_OLD_GI16,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_OLD_GI11,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_OLD_GI11,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_OLD_GI11,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_OLD_GI20,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_OLD_GI20,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_OLD_GI20,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_OLD_GI13,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_OLD_GI13,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_OLD_GI13,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_OLD_GI19,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_OLD_GI19,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_OLD_GI19,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_OLD_GI14,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_OLD_GI14,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_OLD_GI14,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_OLD_FI11,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_OLD_FI11,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_OLD_FI11,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_OLD_FI20,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_OLD_FI20,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_OLD_FI20,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_OLD_FI13,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_OLD_FI13,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_OLD_FI13,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_OLD_FI19,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_OLD_FI19,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_OLD_FI19,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_OLD_FI17,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_OLD_FI17,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_OLD_FI17,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_OLD_FI14,OSD-379,OSD-379|Left Lobe of the Liver|2c17a152,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_OLD_FI14,ISS-T|OLD||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_OLD_FI14,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_YNG_GI8,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_YNG_GI8,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_YNG_GI8,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_YNG_GI3,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_YNG_GI3,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_YNG_GI3,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_YNG_GI7,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_YNG_GI7,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_YNG_GI7,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_YNG_GI2,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_YNG_GI2,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_YNG_GI2,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_YNG_GI9,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_YNG_GI9,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_YNG_GI9,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_ISS-T_YNG_GI4,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_ISS-T_YNG_GI4,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_GC_ISS-T_YNG_GI4,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_YNG_FI1,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_YNG_FI1,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_YNG_FI1,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_YNG_FI6,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_YNG_FI6,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_YNG_FI6,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_YNG_FI5,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_YNG_FI5,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_YNG_FI5,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_YNG_FI7,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_YNG_FI7,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_YNG_FI7,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_YNG_FI2,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_YNG_FI2,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_YNG_FI2,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_ISS-T_YNG_FI10,OSD-379,OSD-379|Left Lobe of the Liver|a8ed2e02,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_ISS-T_YNG_FI10,ISS-T|YNG||balb/canntac|female||||-80 {degree celsius}|liquid nitrogen,RR8_LVR_FLT_ISS-T_YNG_FI10,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_OLD_GL8,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_OLD_GL8,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_OLD_GL8,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_OLD_GL11,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_OLD_GL11,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_OLD_GL11,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_OLD_GL7,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_OLD_GL7,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_OLD_GL7,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_OLD_GL12,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_OLD_GL12,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_OLD_GL12,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_OLD_GL15,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_OLD_GL15,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_OLD_GL15,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_OLD_GL4,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_OLD_GL4,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_OLD_GL4,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_LAR_OLD_FL4,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_LAR_OLD_FL4,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_FLT_LAR_OLD_FL4,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_LAR_OLD_FL7,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_LAR_OLD_FL7,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_FLT_LAR_OLD_FL7,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_LAR_OLD_FL16,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_LAR_OLD_FL16,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_FLT_LAR_OLD_FL16,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_LAR_OLD_FL8,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_LAR_OLD_FL8,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_FLT_LAR_OLD_FL8,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_LAR_OLD_FL15,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_LAR_OLD_FL15,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_FLT_LAR_OLD_FL15,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_FLT_LAR_OLD_FL11,OSD-379,OSD-379|Left Lobe of the Liver|a45ca5be,liver,Left Lobe of the Liver,mouse,actual_flight,1,flight,RR8_LVR_FLT_LAR_OLD_FL11,LAR|OLD||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_FLT_LAR_OLD_FL11,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_YNG_GL2,OSD-379,OSD-379|Left Lobe of the Liver|9abbe127,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_YNG_GL2,LAR|YNG||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_YNG_GL2,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_YNG_GL5,OSD-379,OSD-379|Left Lobe of the Liver|9abbe127,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_YNG_GL5,LAR|YNG||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_YNG_GL5,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_YNG_GL14,OSD-379,OSD-379|Left Lobe of the Liver|9abbe127,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_YNG_GL14,LAR|YNG||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_YNG_GL14,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
OSD-379:RR8_LVR_GC_LAR_YNG_GL13,OSD-379,OSD-379|Left Lobe of the Liver|9abbe127,liver,Left Lobe of the Liver,mouse,actual_flight,0,ground,RR8_LVR_GC_LAR_YNG_GL13,LAR|YNG||balb/canntac|female||||{not applicable}|liquid nitrogen,RR8_LVR_GC_LAR_YNG_GL13,GLDS-379_rna_seq_STAR_Unnormalized_Counts_GLbulkRNAseq.csv,osdr_counts,unknown,unknown,
